Kodas,EAN,stock_local,stock_supplier_fast,stock_supplier_slow,total_stock
784523,5903999417123,0,0,1,1
784529,5903999417154,0,0,1,1
784531,,0,0,15,15
784533,5903999417543,0,0,1,1
784535,,0,0,1,1
784537,5903999418304,0,0,1,1
784538,5903999417604,0,0,5,5
784540,5903999421045,0,0,15,15
784544,,0,0,5,5
784554,,0,0,15,15
784556,5900672397468,0,0,1,1
784560,5905094774750,0,0,1,1
784563,5904356906410,0,0,0,0
784575,5905094774729,0,0,0,0
784576,,0,0,15,15
784577,,0,0,5,5
784578,,0,0,5,5
784580,5903999417611,0,0,1,1
784588,5905375836757,0,0,0,0
784590,5904356906342,0,0,1,1
784592,5904356906267,0,0,1,1
784593,5904356906298,0,0,1,1
784594,5904356906465,0,0,1,1
784595,5904356906496,0,0,1,1
784666,5904209891825,0,0,1,1
784722,5904356927965,0,0,1,1
784729,5904165681294,0,0,15,15
784741,,0,0,1,1
784755,,0,0,1,1
784756,,0,0,5,5
784772,5902675065412,0,0,1,1
784805,8595577991582,0,0,1,1
784896,,0,0,1,1
784910,5907784645043,0,0,0,0
784923,5907784645562,0,0,0,0
784939,5904044995863,0,0,1,1
784952,5903999429423,0,0,1,1
784956,5903999429461,0,0,1,1
784960,,0,0,5,5
784961,5903999430313,0,0,5,5
784962,,0,0,5,5
784963,,0,0,5,5
784964,,0,0,5,5
784965,,0,0,1,1
784966,,0,0,15,15
784967,5903999404277,0,0,15,15
784968,5903999404284,0,0,1,1
784969,,0,0,1,1
784970,,0,0,5,5
784971,,0,0,1,1
784988,,0,0,15,15
784994,5903033901328,0,0,1,1
785000,5903033904091,0,0,1,1
785004,6927163034083,0,0,1,1
785005,6927163037084,0,0,1,1
785011,6927163070081,0,0,1,1
785054,5904356727350,0,0,1,1
785055,5904356727367,0,0,1,1
785056,5904356727374,0,0,1,1
785057,5904356727756,0,0,1,1
785058,5904356727787,0,0,1,1
785059,5904356727794,0,0,1,1
785060,5904356727411,0,0,1,1
785061,5904356727428,0,0,1,1
785062,5904356727435,0,0,1,1
785063,5904356728234,0,0,1,1
785064,5904356728241,0,0,1,1
785065,5904356728258,0,0,1,1
785066,5904356728265,0,0,1,1
785067,5904356728647,0,0,1,1
785068,5904356728654,0,0,1,1
785069,5904356728784,0,0,1,1
785070,5904356728791,0,0,1,1
785071,5904356728289,0,0,1,1
785072,5904356728296,0,0,1,1
785073,5904356728302,0,0,1,1
785074,5904356728340,0,0,1,1
785075,5904356728890,0,0,1,1
785077,5904356728906,0,0,1,1
785078,5904356728920,0,0,1,1
785079,5904356728937,0,0,1,1
785080,5904356728357,0,0,1,1
785081,5904356728364,0,0,1,1
785082,5904356728371,0,0,1,1
785083,5904356728531,0,0,1,1
785084,5904356728111,0,0,1,1
785085,5904356728128,0,0,1,1
785086,5904356728135,0,0,1,1
785087,5904356730480,0,0,1,1
785088,5904356730497,0,0,1,1
785089,5904356730503,0,0,1,1
785090,5904356730510,0,0,1,1
785091,5904356730909,0,0,1,1
785092,5904356730916,0,0,0,0
785093,5904356730923,0,0,1,1
785094,5904356730930,0,0,1,1
785095,5904356730633,0,0,0,0
785096,5904356730718,0,0,1,1
785097,5904356730725,0,0,1,1
785098,5904356730732,0,0,0,0
785099,5904356731036,0,0,0,0
785100,5904356731043,0,0,1,1
785102,5904356731050,0,0,1,1
785103,5904356731067,0,0,1,1
785104,5904356730817,0,0,0,0
785105,5904356730824,0,0,0,0
785106,5904356730831,0,0,0,0
785107,5904356731135,0,0,1,1
785108,5904356731142,0,0,1,1
785109,5904356731159,0,0,1,1
785110,5904356731166,0,0,1,1
785111,,0,0,0,0
785112,5904356731692,0,0,1,1
785113,5904356731708,0,0,0,0
785114,5904356731715,0,0,1,1
785115,5904356731722,0,0,1,1
785116,5904356731739,0,0,0,0
785117,5904356731203,0,0,1,1
785118,5904356731210,0,0,1,1
785119,5904356731227,0,0,1,1
785120,5904356731234,0,0,1,1
785121,5904356731241,0,0,0,0
785122,5904356731975,0,0,0,0
785123,5904356731982,0,0,0,0
785124,5904356731999,0,0,1,1
785125,5904356732002,0,0,1,1
785126,5904356732019,0,0,0,0
785127,5904356731272,0,0,1,1
785128,5904356731289,0,0,1,1
785129,5904356731296,0,0,1,1
785130,5904356731302,0,0,1,1
785131,5904356731319,0,0,0,0
785132,5904356731487,0,0,1,1
785134,5904356731494,0,0,1,1
785135,5904356731500,0,0,1,1
785136,5904356731517,0,0,1,1
785137,5904356732040,0,0,1,1
785138,5904356732057,0,0,1,1
785139,5904356732064,0,0,1,1
785140,5904356732071,0,0,1,1
785141,5904356731555,0,0,1,1
785142,5904356731562,0,0,1,1
785143,5904356731579,0,0,1,1
785144,5904356731586,0,0,1,1
785145,5904356731906,0,0,1,1
785146,5904356731913,0,0,1,1
785147,5904356731920,0,0,1,1
785148,5904356731937,0,0,1,1
785149,5904356731623,0,0,1,1
785150,,0,0,1,1
785159,5905375833992,0,0,1,1
785161,5905375836870,0,0,1,1
785254,0793591755465,0,0,1,1
785273,,0,0,1,1
785286,4810344088826,0,0,1,1
785295,194135637788,0,0,1,1
785311,5901435413388,0,0,15,15
785316,5902675061377,0,0,1,1
785323,5902675067881,0,0,1,1
785333,5902675066952,0,0,1,1
785335,5902675066976,0,0,1,1
785336,5902675066815,0,0,0,0
785337,5902675067010,0,0,1,1
785339,,0,0,1,1
785346,5902675020176,0,0,1,1
785349,5904356727473,0,0,1,1
785356,5904356727589,0,0,1,1
785357,5904356727596,0,0,1,1
785358,5904356731647,0,0,1,1
785359,5904356731654,0,0,1,1
785366,6927159758085,0,0,1,1
785370,4008600382355,0,0,0,0
785380,5903999429997,0,0,5,5
785381,,0,0,5,5
785382,,0,0,1,1
785383,,0,0,1,1
785384,5903999430030,0,0,1,1
785385,5903999430047,0,0,1,1
785386,,0,0,1,1
785387,,0,0,5,5
785388,,0,0,1,1
785390,5903999430177,0,0,1,1
785400,,0,0,15,15
785402,5905375836696,0,0,0,0
785408,5904484178611,0,0,1,1
785409,5904484178635,0,0,1,1
785410,5904484178628,0,0,0,0
785412,5904484178659,0,0,0,0
785413,5904484178666,0,0,0,0
785425,5905094774163,0,0,0,0
785432,5905094774248,0,0,1,1
785445,,0,0,1,1
785446,5904356732804,0,0,1,1
785497,4895038548565,0,0,0,0
785498,4895038525078,0,0,1,1
785522,5905375836849,0,0,5,5
785526,,0,0,1,1
785529,5901691838420,0,0,5,5
785536,5060420233025,0,0,1,1
785537,5907644005017,0,0,15,15
785543,,0,0,5,5
785551,8710103949251,0,0,0,0
785553,5905375836153,0,0,1,1
785574,,0,0,1,1
785576,5902675020473,0,0,1,1
785606,5056219065441,0,0,5,5
785610,5056219066103,0,0,1,1
785616,,0,0,1,1
785631,5903033904176,0,0,1,1
785632,5903033904183,0,0,1,1
785650,,0,0,1,1
785705,6971608440014,0,0,1,1
785707,6971608440038,0,0,1,1
785708,6971608440045,0,0,1,1
785709,6971608440052,0,0,1,1
785710,6971608440083,0,0,1,1
785714,6971608440113,0,0,1,1
785717,4897011361628,0,0,0,0
785719,6971608440205,0,0,1,1
785724,6971608440236,0,0,15,15
785728,5901761123739,0,0,0,0
785729,6971608440328,0,0,1,1
785738,6971608445156,0,0,5,5
785740,6934510500641,0,0,1,1
785744,6934510500788,0,0,1,1
785749,6934510500801,0,0,1,1
785750,5907501430860,0,0,1,1
785752,5907501430884,0,0,1,1
785764,6934510505301,0,0,1,1
785770,6934510505325,0,0,1,1
785773,6934510508128,0,0,1,1
785775,6934510509613,0,0,1,1
785778,6934510509637,0,0,1,1
785820,5904405021163,0,0,15,15
785821,5904405021156,0,0,15,15
785824,5902709561613,0,0,1,1
785828,5901435413449,0,0,1,1
785840,5904356731630,0,0,1,1
785841,5904356906373,0,0,1,1
785842,7350083124395,0,0,0,0
785851,5904356730800,0,0,1,1
785857,,0,0,1,1
785859,9353965005230,0,0,1,1
785861,5902675067782,0,0,1,1
785875,,0,0,15,15
785886,5904209890101,0,0,1,1
785903,,0,0,1,1
785919,6971608440069,0,0,1,1
785920,6971608440076,0,0,1,1
785921,6971608440090,0,0,1,1
785924,5900511019070,0,0,1,1
785930,6971608440137,0,0,1,1
785931,5900511021219,0,0,15,15
785932,6971608440144,0,0,0,0
785934,6971608440151,0,0,1,1
785935,6971608440168,0,0,0,0
785936,6971608440182,0,0,1,1
785937,6971608440199,0,0,1,1
785938,6971608440229,0,0,1,1
785940,6971608440250,0,0,5,5
785944,6971608440267,0,0,1,1
785946,6971608440311,0,0,1,1
785947,6971608440335,0,0,1,1
785948,6971608440410,0,0,1,1
785950,6971608440434,0,0,0,0
785951,6971608440465,0,0,1,1
785952,6971608440472,0,0,1,1
785953,6971608440489,0,0,1,1
785954,6971608440496,0,0,1,1
785955,6971608440502,0,0,1,1
785957,6934510500412,0,0,1,1
785962,6934510503871,0,0,1,1
785967,6934510508142,0,0,1,1
785968,6934510508159,0,0,1,1
785969,6934510508173,0,0,1,1
785970,6934510508197,0,0,1,1
785971,6934510508203,0,0,1,1
785972,6934510508210,0,0,0,0
785973,6934510508227,0,0,1,1
785977,6934510509620,0,0,1,1
785978,6934510509644,0,0,1,1
785995,6934510516123,0,0,1,1
785996,6934510516147,0,0,1,1
786005,6971608440526,0,0,1,1
786006,6971608440601,0,0,1,1
786007,6934510502010,0,0,1,1
786012,6934510564032,0,0,1,1
786052,6927154367084,0,0,1,1
786053,6927154368081,0,0,1,1
786060,,0,0,5,5
786073,5907644000692,0,0,15,15
786074,5907644006120,0,0,5,5
786083,5901691851177,0,0,1,1
786084,5901691851160,0,0,0,0
786085,5901691833067,0,0,1,1
786088,5901691833074,0,0,1,1
786098,5901691852341,0,0,15,15
786099,5901691852327,0,0,15,15
786101,5901691852334,0,0,15,15
786134,5901435412886,0,0,15,15
786137,5901435412893,0,0,15,15
786143,5904165680839,0,0,1,1
786151,5902963007124,0,0,15,15
786154,5902963015280,0,0,5,5
786155,5902963015266,0,0,5,5
786156,5902963015297,0,0,5,5
786157,5902963015273,0,0,15,15
786159,5902963015259,0,0,15,15
786160,8058664136537,0,0,15,15
786162,5902963009241,0,0,15,15
786171,6971608440564,0,0,0,0
786173,6971608445088,0,0,1,1
786177,6934510560027,0,0,0,0
786182,8058664148851,0,0,1,1
786186,5901691957527,0,0,5,5
786192,5902216916999,0,0,15,15
786200,9353965005209,0,0,0,0
786206,9353965006305,0,0,1,1
786211,5905375835958,0,0,0,0
786218,5900511614459,0,0,1,1
786221,5900511614985,0,0,5,5
786222,5900511614992,0,0,1,1
786227,5900511617160,0,0,1,1
786229,590051161506,0,0,1,1
786237,590051161509,0,0,1,1
786238,5900511615104,0,0,1,1
786239,5900511615135,0,0,1,1
786241,590051161516,0,0,1,1
786242,5900511615173,0,0,1,1
786243,5900511617412,0,0,1,1
786245,5900511615203,0,0,1,1
786247,590051161568,0,0,1,1
786263,5901435413074,0,0,15,15
786270,5902675025621,0,0,1,1
786296,5900694322417,0,0,1,1
786298,5900694353114,0,0,5,5
786299,5900694353121,0,0,1,1
786300,5900694353138,0,0,1,1
786302,5900694353152,0,0,1,1
786304,5900694600225,0,0,1,1
786305,5900694600232,0,0,1,1
786307,5900694600256,0,0,1,1
786315,,0,0,1,1
786316,5904356930057,0,0,1,1
786317,5904356930064,0,0,1,1
786318,,0,0,1,1
786319,5904356930071,0,0,1,1
786320,5904356930088,0,0,1,1
786321,5904356930019,0,0,0,0
786322,5904356930026,0,0,1,1
786323,5904356930033,0,0,1,1
786324,,0,0,1,1
786325,5904356931061,0,0,1,1
786338,,0,0,1,1
786346,,0,0,0,0
786347,,0,0,0,0
786349,5904356931030,0,0,1,1
786361,5902963002303,0,0,15,15
786363,5902963002280,0,0,5,5
786364,5902963002273,0,0,15,15
786365,5902963002310,0,0,15,15
786373,4008600402022,0,0,1,1
786374,5907644001576,0,0,15,15
786375,5907644004867,0,0,15,15
786376,4008600402015,0,0,5,5
786377,4008600402008,0,0,0,0
786378,5907644004942,0,0,15,15
786379,5907644004959,0,0,15,15
786380,5907644004973,0,0,15,15
786381,5907644004980,0,0,15,15
786387,8710103991618,0,0,0,0
786388,8710103991625,0,0,0,0
786390,7290108862720,0,0,1,1
786396,5901691852532,0,0,15,15
786407,6927160822089,0,0,15,15
786410,8596164042601,0,0,1,1
786424,5060666870589,0,0,0,0
786425,5060666870596,0,0,0,0
786426,5060666870626,0,0,0,0
786427,6925338200561,0,0,5,5
786429,5060666870336,0,0,0,0
786433,5060666870428,0,0,0,0
786434,6925338200738,0,0,15,15
786435,5060666870916,0,0,0,0
786436,6925338200714,0,0,5,5
786439,6934510502348,0,0,1,1
786457,5904165681041,0,0,1,1
786463,5902675067393,0,0,15,15
786480,5901761127416,0,0,0,0
786483,5901761127737,0,0,15,15
786522,5905127022209,0,0,1,1
786540,5900511612653,0,0,1,1
786549,6925338200547,0,0,15,15
786551,6925338200554,0,0,5,5
786552,5060666870329,0,0,15,15
786553,5901691852433,0,0,1,1
786554,5060666870213,0,0,0,0
786555,5060666870633,0,0,5,5
786556,6925338201087,0,0,5,5
786557,5060666870640,0,0,5,5
786558,5060666870664,0,0,1,1
786559,6925338201094,0,0,0,0
786560,6925338201117,0,0,0,0
786562,6925338200721,0,0,0,0
786563,5060666870466,0,0,1,1
786564,5060666870473,0,0,0,0
786567,5903407565804,0,0,15,15
786573,5907501432727,0,0,1,1
786574,5904484178963,0,0,0,0
786575,5904484178949,0,0,0,0
786576,5904484178956,0,0,1,1
786577,5904484178987,0,0,0,0
786578,5904484178970,0,0,5,5
786579,5904484178932,0,0,1,1
786621,7290108862461,0,0,0,0
786631,5903753003449,0,0,0,0
786634,5901691852501,0,0,0,0
786636,5902963002426,0,0,5,5
786637,5902963002440,0,0,5,5
786638,5902963002419,0,0,5,5
786639,5902963002433,0,0,5,5
786640,5902963002761,0,0,1,1
786642,5902963002754,0,0,5,5
786643,5902963002778,0,0,0,0
786644,5902963002389,0,0,15,15
786645,5902963002402,0,0,1,1
786646,5902963002372,0,0,15,15
786647,5902963002396,0,0,15,15
786648,5902963002341,0,0,15,15
786650,5902963002334,0,0,15,15
786651,5902963002358,0,0,15,15
786652,5902963002723,0,0,15,15
786654,5902963002716,0,0,15,15
786655,5902963002730,0,0,15,15
786656,5902963002587,0,0,5,5
786658,5902963002570,0,0,5,5
786659,5902963002594,0,0,5,5
786660,5902963002549,0,0,1,1
786662,5902963002532,0,0,1,1
786663,5902963002556,0,0,1,1
786664,5902963002884,0,0,5,5
786666,5902963002877,0,0,5,5
786667,5902963002891,0,0,5,5
786668,5902963002921,0,0,0,0
786670,5902963002914,0,0,15,15
786671,5902963002938,0,0,1,1
786672,5902963002846,0,0,5,5
786674,5902963002839,0,0,5,5
786675,5902963002853,0,0,5,5
786676,5902963002501,0,0,5,5
786678,5902963002518,0,0,5,5
786679,5902963002495,0,0,5,5
786680,5902963002464,0,0,5,5
786682,5902963002457,0,0,5,5
786683,5902963002471,0,0,1,1
786694,5907672336886,0,0,1,1
786719,5903407022949,0,0,15,15
786720,5903407022215,0,0,15,15
786735,5907644002580,0,0,15,15
786736,5907644004744,0,0,15,15
786737,5907644004751,0,0,15,15
786740,5903033904152,0,0,1,1
786741,5903033904169,0,0,1,1
786787,6971608440281,0,0,1,1
786795,6971608440670,0,0,1,1
786823,6971608440700,0,0,1,1
786826,6971608440342,0,0,0,0
786848,6927049020209,0,0,0,0
786968,5900694350021,0,0,1,1
786969,5900694350038,0,0,1,1
786970,5900694352230,0,0,1,1
786971,5900694352247,0,0,5,5
786996,,0,0,1,1
786997,,0,0,1,1
786998,,0,0,1,1
787006,5904405021200,0,0,1,1
787014,5907784468000,0,0,1,1
787020,5900511343953,0,0,1,1
787032,5900511164220,0,0,15,15
787039,5900511313642,0,0,1,1
787041,5900511313932,0,0,15,15
787045,5907644005031,0,0,5,5
787046,5907644005048,0,0,15,15
787058,5900672396737,0,0,1,1
787061,,0,0,15,15
787062,,0,0,15,15
787063,,0,0,15,15
787064,,0,0,1,1
787066,,0,0,15,15
787068,5900672396959,0,0,5,5
787069,,0,0,15,15
787071,072239323793,0,0,1,1
787072,072239323809,0,0,5,5
787073,,0,0,1,1
787074,,0,0,5,5
787075,072239325254,0,0,5,5
787076,072239325261,0,0,0,0
787077,072239325285,0,0,5,5
787079,,0,0,5,5
787080,,0,0,5,5
787081,,0,0,15,15
787088,,0,0,15,15
787089,,0,0,15,15
787090,,0,0,15,15
787091,,0,0,15,15
787092,,0,0,15,15
787093,,0,0,5,5
787094,,0,0,15,15
787095,5904356916525,0,0,1,1
787097,5902963002808,0,0,15,15
787098,5902963002822,0,0,1,1
787099,5902963002792,0,0,15,15
787100,5902963002815,0,0,15,15
787101,5902963009227,0,0,1,1
787102,,0,0,15,15
787103,,0,0,15,15
787104,,0,0,15,15
787105,,0,0,5,5
787107,,0,0,15,15
787108,,0,0,5,5
787109,,0,0,5,5
787110,,0,0,15,15
787111,,0,0,15,15
787112,,0,0,15,15
787113,,0,0,1,1
787115,,0,0,5,5
787117,,0,0,1,1
787118,,0,0,1,1
787119,,0,0,15,15
787120,,0,0,15,15
787121,,0,0,15,15
787144,,0,0,1,1
787145,,0,0,1,1
787146,,0,0,1,1
787151,,0,0,1,1
787152,,0,0,1,1
787153,,0,0,1,1
787158,,0,0,1,1
787160,,0,0,1,1
787173,,0,0,1,1
787180,,0,0,1,1
787187,,0,0,1,1
787191,4008600406365,0,0,0,0
787200,5056219027746,0,0,15,15
787201,5056219027753,0,0,1,1
787210,5060666870534,0,0,0,0
787211,5060666870572,0,0,1,1
787213,5060666870565,0,0,1,1
787216,6925338200981,0,0,1,1
787223,7640108050687,0,0,1,1
787227,5904356929990,0,0,1,1
787228,,0,0,1,1
787229,5904356931023,0,0,1,1
787231,,0,0,0,0
787232,5904356732088,0,0,0,0
787233,5901435413302,0,0,5,5
787238,5904356731593,0,0,0,0
787239,5904356731944,0,0,0,0
787240,5904356731661,0,0,0,0
787244,5908268746850,0,0,15,15
787246,,0,0,1,1
787248,,0,0,0,0
787249,,0,0,15,15
787250,,0,0,1,1
787260,,0,0,1,1
787261,5902675020237,0,0,1,1
787262,5902675067195,0,0,1,1
787272,5903999464639,0,0,1,1
787283,5903407215853,0,0,1,1
787284,5903407215877,0,0,15,15
787286,5903407993553,0,0,5,5
787287,5903407993546,0,0,15,15
787288,5903999446895,0,0,1,1
787292,5903999447014,0,0,5,5
787294,5901691850576,0,0,1,1
787295,5901691850583,0,0,0,0
787296,5903407993560,0,0,5,5
787297,5903407993584,0,0,15,15
787298,5903407993577,0,0,5,5
787300,5903407993614,0,0,5,5
787301,5903999447120,0,0,15,15
787302,5903407993607,0,0,1,1
787303,5903999447137,0,0,5,5
787310,5903999447458,0,0,15,15
787311,5903999447465,0,0,15,15
787314,5903999447571,0,0,15,15
787315,5903999447588,0,0,15,15
787320,5903999447755,0,0,15,15
787321,5903999447762,0,0,5,5
787326,5903999448035,0,0,5,5
787328,5903407422015,0,0,15,15
787329,5901885738314,0,0,15,15
787330,5901885738369,0,0,15,15
787331,5901885738352,0,0,15,15
787332,5901885738376,0,0,5,5
787333,5901885738383,0,0,0,0
787345,5900511020663,0,0,5,5
787352,7350083124401,0,0,1,1
787354,7297476620013,0,0,0,0
787355,7297476620020,0,0,0,0
787356,7297476620006,0,0,0,0
787359,5901912245082,0,0,1,1
787360,5907644005116,0,0,15,15
787361,5907644005123,0,0,15,15
787372,5907644001057,0,0,15,15
787373,5907644005147,0,0,1,1
787374,5902675067942,0,0,1,1
787375,5902675062619,0,0,1,1
787378,5902709563617,0,0,1,1
787381,,0,0,1,1
787392,5900511017533,0,0,1,1
787394,5900511023015,0,0,15,15
787424,5907617916692,0,0,15,15
787425,5907617916708,0,0,15,15
787426,5907617916715,0,0,15,15
787428,5907617916814,0,0,15,15
787429,5907617962583,0,0,15,15
787430,5907617916838,0,0,15,15
787442,,0,0,15,15
787462,5903999448479,0,0,5,5
787473,,0,0,5,5
787474,,0,0,15,15
787475,,0,0,15,15
787479,,0,0,15,15
787480,,0,0,5,5
787482,,0,0,15,15
787483,,0,0,1,1
787484,5903999433932,0,0,15,15
787495,5901912245099,0,0,5,5
787496,5901912245167,0,0,5,5
787498,5901912245150,0,0,5,5
787504,5902675067171,0,0,1,1
787513,5902675062602,0,0,0,0
787516,5902675020466,0,0,1,1
787517,5902675066983,0,0,1,1
787518,5902675067089,0,0,0,0
787521,5900511022827,0,0,5,5
787522,5900511022629,0,0,15,15
787526,5904165682178,0,0,15,15
787530,5904165682109,0,0,5,5
787532,5904165681843,0,0,5,5
787533,5904165681850,0,0,5,5
787534,5904165682123,0,0,15,15
787540,5904165682130,0,0,1,1
787541,5904165681881,0,0,1,1
787542,5904165681898,0,0,5,5
787560,5904165682048,0,0,1,1
787561,5904165682055,0,0,0,0
787562,5904165681768,0,0,1,1
787563,5904165681775,0,0,1,1
787564,5904165682062,0,0,15,15
787595,5901691856042,0,0,5,5
787596,5901691856059,0,0,5,5
787597,5901691856066,0,0,15,15
787598,5901691856073,0,0,15,15
787599,5901691856080,0,0,1,1
787600,5901691856097,0,0,1,1
787602,5901691857919,0,0,5,5
787605,,0,0,15,15
787606,,0,0,5,5
787607,,0,0,15,15
787608,,0,0,1,1
787609,5900672399097,0,0,5,5
787619,5903999450151,0,0,1,1
787622,,0,0,1,1
787623,,0,0,5,5
787624,,0,0,5,5
787625,,0,0,5,5
787637,5904484178871,0,0,1,1
787638,5904484178888,0,0,1,1
787640,5904484178895,0,0,1,1
787659,5907501435506,0,0,15,15
787672,5907784466372,0,0,1,1
787673,5907644005383,0,0,5,5
787678,8058664143412,0,0,1,1
787679,8058664143429,0,0,0,0
787681,,0,0,1,1
787694,5905094774415,0,0,1,1
787697,,0,0,1,1
787700,,0,0,1,1
787703,,0,0,1,1
787705,5010415471543,0,0,1,1
787706,,0,0,1,1
787707,,0,0,5,5
787708,,0,0,5,5
787709,,0,0,5,5
787710,,0,0,5,5
787711,,0,0,5,5
787712,,0,0,5,5
787714,,0,0,1,1
787715,,0,0,1,1
787716,,0,0,5,5
787717,,0,0,1,1
787718,,0,0,1,1
787719,,0,0,1,1
787720,,0,0,5,5
787721,,0,0,5,5
787722,,0,0,5,5
787723,,0,0,5,5
787724,,0,0,5,5
787726,,0,0,5,5
787727,,0,0,5,5
787729,,0,0,5,5
787731,,0,0,5,5
787732,,0,0,5,5
787733,,0,0,5,5
787742,8058664141791,0,0,5,5
787743,8058664147762,0,0,1,1
787744,8058664141524,0,0,1,1
787746,8058664138876,0,0,5,5
787749,,0,0,1,1
787751,5902216914926,0,0,15,15
787752,5902216920705,0,0,1,1
787756,5902216920668,0,0,1,1
787759,5901912245198,0,0,5,5
787779,5904209890095,0,0,1,1
787805,5901435413746,0,0,15,15
787816,5904830708172,0,0,0,0
787821,5900694811539,0,0,1,1
787832,5901811128677,0,0,1,1
787845,5901691849679,0,0,1,1
787846,5901691849686,0,0,1,1
787847,5901691849709,0,0,5,5
787848,5901691849716,0,0,1,1
787849,5901691849723,0,0,15,15
787852,5901691849747,0,0,5,5
787853,5901691849754,0,0,1,1
787854,4008600407430,0,0,0,0
787858,5900694813410,0,0,1,1
787861,,0,0,1,1
787862,5900694816428,0,0,1,1
787867,8710103982678,0,0,5,5
787868,5903999451387,0,0,1,1
787869,5903999451394,0,0,1,1
787870,5903999451400,0,0,1,1
787871,5903999451417,0,0,1,1
787872,,0,0,1,1
787873,5903999451424,0,0,1,1
787874,5903999475123,0,0,1,1
787875,5903999475130,0,0,1,1
787876,5903999475147,0,0,1,1
787877,5903999475154,0,0,1,1
787878,5903999475161,0,0,1,1
787879,5903999475178,0,0,1,1
787880,8058664148608,0,0,1,1
787882,5907644001644,0,0,15,15
787883,5907644001651,0,0,15,15
787884,5907644001668,0,0,15,15
787885,5907644004607,0,0,15,15
787887,5907644004713,0,0,15,15
787894,5900511143454,0,0,5,5
7879,5902686306146,0,0,0,0
787901,5900511173727,0,0,15,15
787902,5900511182859,0,0,1,1
787921,5713795010530,0,0,15,15
787935,5904830708301,0,0,0,0
787936,5904830708318,0,0,0,0
787937,5904830708325,0,0,0,0
787943,5904830708479,0,0,1,1
787948,5904830708103,0,0,1,1
787949,5904830708097,0,0,1,1
787953,8710103982388,0,0,1,1
787962,5901691957756,0,0,0,0
787975,,0,0,1,1
787976,5900672395822,0,0,1,1
787981,,0,0,5,5
787985,6925783801368,0,0,1,1
787986,6925783801375,0,0,1,1
787987,6925783801405,0,0,1,1
787988,6925783801818,0,0,1,1
787989,6925783801825,0,0,1,1
787990,6925783801832,0,0,1,1
787991,6925783801849,0,0,0,0
787993,6925783802174,0,0,0,0
787995,6925783802358,0,0,5,5
787998,6925783802778,0,0,0,0
787999,6925783803362,0,0,1,1
788000,6925783804208,0,0,1,1
788002,6925783804260,0,0,1,1
788006,6925783805809,0,0,1,1
788007,6925783807674,0,0,1,1
788009,6925783815891,0,0,5,5
788010,6925783838401,0,0,1,1
788012,6925783851349,0,0,1,1
788015,661148296528,0,0,0,0
788016,661148318800,0,0,0,0
788017,661148327307,0,0,15,15
788025,5061047480427,0,0,15,15
788026,672552423073,0,0,5,5
788030,672552428207,0,0,1,1
788032,672552429778,0,0,1,1
788034,672552433003,0,0,1,1
788035,,0,0,5,5
788036,5901761126204,0,0,5,5
788039,5901761126211,0,0,0,0
788043,5901761127706,0,0,1,1
788045,5901761127713,0,0,0,0
788072,755907190124,0,0,5,5
788073,755907190131,0,0,5,5
788081,755907190186,0,0,1,1
788084,8711423921323,0,0,0,0
788091,8711423958367,0,0,1,1
788092,8711423958374,0,0,1,1
788094,8711423958428,0,0,0,0
788106,6925783805687,0,0,0,0
78811,5707167697689,0,43,0,43
78812,5707167697726,0,134,0,134
78813,5707167697771,0,0,0,0
788182,5901691860865,0,0,15,15
788199,5903033904237,0,0,1,1
788202,5902533918232,0,0,1,1
788203,5902533918249,0,0,1,1
788208,5904405021415,0,0,1,1
788226,5901691861398,0,0,15,15
788227,5901691861602,0,0,15,15
788229,5901691861411,0,0,15,15
788232,5901691861633,0,0,15,15
788234,5901691861510,0,0,15,15
788273,050743651878,0,0,1,1
788283,5904830708615,0,0,0,0
788286,5904830708622,0,0,0,0
788290,5904830708608,0,0,0,0
788299,5901912244931,0,0,5,5
788308,5900694815414,0,0,0,0
788311,5900694719811,0,0,5,5
788339,5905375836801,0,0,0,0
788342,5905375837792,0,0,1,1
788345,661148283993,0,0,0,0
788346,,0,0,1,1
788347,672552428573,0,0,0,0
788348,672552431801,0,0,0,0
788352,5904316150075,0,0,0,0
788354,5904316150129,0,0,0,0
788355,5904316150136,0,0,0,0
788356,5904316150143,0,0,0,0
788358,5904316150228,0,0,1,1
788360,,0,0,1,1
788361,8711423958404,0,0,1,1
788366,,0,0,1,1
788372,8058664146253,0,0,15,15
788374,5904165682673,0,0,1,1
788382,8058664143481,0,0,1,1
788393,8058664143467,0,0,1,1
788399,8058664143474,0,0,5,5
788403,5904165682079,0,0,5,5
788409,5904165682826,0,0,0,0
788419,5904165681812,0,0,0,0
788420,5904165682093,0,0,15,15
788450,5904830708264,0,0,0,0
788464,5900511022568,0,0,1,1
788465,5900511022636,0,0,5,5
788469,5900511143485,0,0,1,1
788472,5907644005178,0,0,15,15
788473,5907644005185,0,0,0,0
788476,5907644005246,0,0,15,15
788477,5907644005253,0,0,5,5
788515,5907501431041,0,0,1,1
788521,5901691861497,0,0,15,15
788549,5900511022643,0,0,5,5
788550,5900511022674,0,0,5,5
788551,5900511022681,0,0,5,5
788596,5903999483906,0,0,15,15
788598,5903999483920,0,0,1,1
788599,5903999483937,0,0,15,15
788600,5903999483944,0,0,15,15
788601,5903999483975,0,0,5,5
788602,,0,0,15,15
788604,5903999484002,0,0,5,5
788605,6925783808473,0,0,0,0
